country_name_short,country_name,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,cabinet_id,previous_cabinet_id,party_id
POL,Poland,2005-09-25,2005-10-31,Marcinkiewicz I,0,0,0,56,460,SRP,Samoobrona Rzeczypospolitej Polskiej,Self-Defense of the Republic Poland,3.997,74,188,312,322.0,207
POL,Poland,2005-09-25,2006-05-05,Marcinkiewicz II,0,1,0,34,460,LPR,Liga Polskich Rodzin,League of Polish Families,8.8852,74,188,754,312.0,987
POL,Poland,2005-09-25,2006-05-05,Marcinkiewicz II,0,0,0,2,460,MN,Mniejszość niemiecka w Polsce,German minority,,74,188,754,312.0,900
POL,Poland,2005-09-25,2006-05-05,Marcinkiewicz II,0,0,0,133,460,PO,Platforma Obywatelska,Civic Platform,6.2355,74,188,754,312.0,512
POL,Poland,2005-09-25,2006-05-05,Marcinkiewicz II,0,0,0,25,460,PSL,Polskie Stronnictwo Ludowe,Polish People's Party,4.1856,74,188,754,312.0,664
POL,Poland,2005-09-25,2006-05-05,Marcinkiewicz II,0,1,1,155,460,PiS,Prawo i Sprawiedliwość,Law and Justice,7.6997,74,188,754,312.0,528
POL,Poland,2005-09-25,2006-05-05,Marcinkiewicz II,0,0,0,55,460,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.8299,74,188,754,312.0,629
POL,Poland,2005-09-25,2006-05-05,Marcinkiewicz II,0,1,0,56,460,SRP,Samoobrona Rzeczypospolitej Polskiej,Self-Defense of the Republic Poland,3.997,74,188,754,312.0,207
POL,Poland,2005-09-25,2006-07-14,Kaczynski,0,1,0,34,460,LPR,Liga Polskich Rodzin,League of Polish Families,8.8852,74,188,356,754.0,987
POL,Poland,2005-09-25,2006-07-14,Kaczynski,0,0,0,2,460,MN,Mniejszość niemiecka w Polsce,German minority,,74,188,356,754.0,900
POL,Poland,2005-09-25,2006-07-14,Kaczynski,0,0,0,133,460,PO,Platforma Obywatelska,Civic Platform,6.2355,74,188,356,754.0,512
POL,Poland,2005-09-25,2006-07-14,Kaczynski,0,0,0,25,460,PSL,Polskie Stronnictwo Ludowe,Polish People's Party,4.1856,74,188,356,754.0,664
POL,Poland,2005-09-25,2006-07-14,Kaczynski,0,1,1,155,460,PiS,Prawo i Sprawiedliwość,Law and Justice,7.6997,74,188,356,754.0,528
POL,Poland,2005-09-25,2006-07-14,Kaczynski,0,0,0,55,460,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.8299,74,188,356,754.0,629
POL,Poland,2005-09-25,2006-07-14,Kaczynski,0,1,0,56,460,SRP,Samoobrona Rzeczypospolitej Polskiej,Self-Defense of the Republic Poland,3.997,74,188,356,754.0,207
POL,Poland,2007-10-19,2007-11-16,Tusk I,0,0,0,1,460,D|W|U,Demokratyczna | Wolności | Unia,Democratic | Freedom | Union,5.2295,74,560,164,356.0,1104
POL,Poland,2007-10-19,2007-11-16,Tusk I,0,0,0,1,460,MN,Mniejszość niemiecka w Polsce,German minority,,74,560,164,356.0,900
POL,Poland,2007-10-19,2007-11-16,Tusk I,0,1,1,209,460,PO,Platforma Obywatelska,Civic Platform,6.2355,74,560,164,356.0,512
POL,Poland,2007-10-19,2007-11-16,Tusk I,0,1,0,31,460,PSL,Polskie Stronnictwo Ludowe,Polish People's Party,4.1856,74,560,164,356.0,664
POL,Poland,2007-10-19,2007-11-16,Tusk I,0,0,0,166,460,PiS,Prawo i Sprawiedliwość,Law and Justice,7.6997,74,560,164,356.0,528
POL,Poland,2007-10-19,2007-11-16,Tusk I,0,0,0,10,460,SDPL,Socjaldemokracja Polska,Social Democracy of Poland,3.0,74,560,164,356.0,1140
POL,Poland,2007-10-19,2007-11-16,Tusk I,0,0,0,37,460,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.8299,74,560,164,356.0,629
POL,Poland,2007-10-19,2007-11-16,Tusk I,0,0,0,5,460,none,no party affiliation,no party affiliation,,74,560,164,356.0,1011
POL,Poland,2011-10-09,2011-11-18,Tusk II,0,0,0,1,460,MN,Mniejszość niemiecka w Polsce,German minority,,74,766,985,164.0,900
POL,Poland,2011-10-09,2011-11-18,Tusk II,0,1,1,207,460,PO,Platforma Obywatelska,Civic Platform,6.2355,74,766,985,164.0,512
POL,Poland,2011-10-09,2011-11-18,Tusk II,0,1,0,28,460,PSL,Polskie Stronnictwo Ludowe,Polish People's Party,4.1856,74,766,985,164.0,664
POL,Poland,2011-10-09,2011-11-18,Tusk II,0,0,0,157,460,PiS,Prawo i Sprawiedliwość,Law and Justice,7.6997,74,766,985,164.0,528
POL,Poland,2011-10-09,2011-11-18,Tusk II,0,0,0,40,460,RP,Twój Ruch (Palikota),Your (Palikot's) Movement,6.0,74,766,985,164.0,1945
POL,Poland,2011-10-09,2011-11-18,Tusk II,0,0,0,27,460,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.8299,74,766,985,164.0,629
POL,Poland,2011-10-09,2014-09-22,Kopacz,0,0,0,1,460,MN,Mniejszość niemiecka w Polsce,German minority,,74,766,1146,985.0,900
POL,Poland,2011-10-09,2014-09-22,Kopacz,0,1,1,207,460,PO,Platforma Obywatelska,Civic Platform,6.2355,74,766,1146,985.0,512
POL,Poland,2011-10-09,2014-09-22,Kopacz,0,1,0,28,460,PSL,Polskie Stronnictwo Ludowe,Polish People's Party,4.1856,74,766,1146,985.0,664
POL,Poland,2011-10-09,2014-09-22,Kopacz,0,0,0,157,460,PiS,Prawo i Sprawiedliwość,Law and Justice,7.6997,74,766,1146,985.0,528
POL,Poland,2011-10-09,2014-09-22,Kopacz,0,0,0,40,460,RP,Twój Ruch (Palikota),Your (Palikot's) Movement,6.0,74,766,1146,985.0,1945
POL,Poland,2011-10-09,2014-09-22,Kopacz,0,0,0,27,460,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.8299,74,766,1146,985.0,629
POL,Poland,2015-10-25,2015-11-16,Szydlo,0,0,0,42,460,K,Kukiz'15,Kukiz'15,8.7,74,996,1196,1146.0,2600
POL,Poland,2015-10-25,2015-11-16,Szydlo,0,0,0,1,460,MN,Mniejszość niemiecka w Polsce,German minority,,74,996,1196,1146.0,900
POL,Poland,2015-10-25,2015-11-16,Szydlo,0,0,0,28,460,N,Nowoczesna,Modern,6.0,74,996,1196,1146.0,2601
POL,Poland,2015-10-25,2015-11-16,Szydlo,0,0,0,138,460,PO,Platforma Obywatelska,Civic Platform,6.2355,74,996,1196,1146.0,512
POL,Poland,2015-10-25,2015-11-16,Szydlo,0,0,0,16,460,PSL,Polskie Stronnictwo Ludowe,Polish People's Party,4.1856,74,996,1196,1146.0,664
POL,Poland,2015-10-25,2015-11-16,Szydlo,0,1,1,235,460,PiS,Prawo i Sprawiedliwość,Law and Justice,7.6997,74,996,1196,1146.0,528
PRT,Portugal,1975-04-25,1975-09-19,Pinheiro de Azevedo,0,0,0,16,250,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,247,1067,,251
PRT,Portugal,1975-04-25,1975-09-19,Pinheiro de Azevedo,0,0,0,5,250,MDP,Movimento Democrático Português,Democratic Movement,3.3,63,247,1067,,1281
PRT,Portugal,1975-04-25,1975-09-19,Pinheiro de Azevedo,0,0,0,30,250,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,247,1067,,514
PRT,Portugal,1975-04-25,1975-09-19,Pinheiro de Azevedo,0,0,0,116,250,PS,Partido Socialista,Socialist Party,4.0492,63,247,1067,,725
PRT,Portugal,1975-04-25,1975-09-19,Pinheiro de Azevedo,0,0,0,81,250,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,247,1067,,1273
PRT,Portugal,1975-04-25,1975-09-19,Pinheiro de Azevedo,0,0,0,1,250,UDP,União Democrática Popular,Popular Democratic Union,1.3,63,247,1067,,260
PRT,Portugal,1975-04-25,1975-09-19,Pinheiro de Azevedo,0,1,1,0,250,none,no party affiliation,no party affiliation,,63,247,1067,,729
PRT,Portugal,1975-04-25,1975-09-19,Pinheiro de Azevedo,0,0,0,2,250,one-seat,one seat,one seat,,63,247,1067,,2291
PRT,Portugal,1976-04-25,1976-07-23,Soares I,0,0,0,42,263,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,200,585,1067.0,251
PRT,Portugal,1976-04-25,1976-07-23,Soares I,0,0,0,40,263,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,200,585,1067.0,514
PRT,Portugal,1976-04-25,1976-07-23,Soares I,0,1,1,107,263,PS,Partido Socialista,Socialist Party,4.0492,63,200,585,1067.0,725
PRT,Portugal,1976-04-25,1976-07-23,Soares I,0,0,0,73,263,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,200,585,1067.0,1273
PRT,Portugal,1976-04-25,1976-07-23,Soares I,0,0,0,1,263,UDP,União Democrática Popular,Popular Democratic Union,1.3,63,200,585,1067.0,260
PRT,Portugal,1976-04-25,1978-01-23,Soares II,0,1,0,42,263,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,200,336,585.0,251
PRT,Portugal,1976-04-25,1978-01-23,Soares II,0,0,0,40,263,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,200,336,585.0,514
PRT,Portugal,1976-04-25,1978-01-23,Soares II,0,1,1,107,263,PS,Partido Socialista,Socialist Party,4.0492,63,200,336,585.0,725
PRT,Portugal,1976-04-25,1978-01-23,Soares II,0,0,0,73,263,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,200,336,585.0,1273
PRT,Portugal,1976-04-25,1978-01-23,Soares II,0,0,0,1,263,UDP,União Democrática Popular,Popular Democratic Union,1.3,63,200,336,585.0,260
PRT,Portugal,1976-04-25,1978-08-29,Nobre da Costa,1,0,0,42,263,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,200,542,336.0,251
PRT,Portugal,1976-04-25,1978-08-29,Nobre da Costa,1,0,0,40,263,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,200,542,336.0,514
PRT,Portugal,1976-04-25,1978-08-29,Nobre da Costa,1,0,0,107,263,PS,Partido Socialista,Socialist Party,4.0492,63,200,542,336.0,725
PRT,Portugal,1976-04-25,1978-08-29,Nobre da Costa,1,0,0,73,263,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,200,542,336.0,1273
PRT,Portugal,1976-04-25,1978-08-29,Nobre da Costa,1,0,0,1,263,UDP,União Democrática Popular,Popular Democratic Union,1.3,63,200,542,336.0,260
PRT,Portugal,1976-04-25,1978-08-29,Nobre da Costa,1,1,1,0,263,none,no party affiliation,no party affiliation,,63,200,542,336.0,729
PRT,Portugal,1976-04-25,1978-11-22,Mota Pinto,1,0,0,42,263,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,200,465,542.0,251
PRT,Portugal,1976-04-25,1978-11-22,Mota Pinto,1,0,0,40,263,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,200,465,542.0,514
PRT,Portugal,1976-04-25,1978-11-22,Mota Pinto,1,0,0,107,263,PS,Partido Socialista,Socialist Party,4.0492,63,200,465,542.0,725
PRT,Portugal,1976-04-25,1978-11-22,Mota Pinto,1,1,1,73,263,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,200,465,542.0,1273
PRT,Portugal,1976-04-25,1978-11-22,Mota Pinto,1,0,0,1,263,UDP,União Democrática Popular,Popular Democratic Union,1.3,63,200,465,542.0,260
PRT,Portugal,1976-04-25,1979-07-07,Pintassilgo,1,0,0,42,263,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,200,384,465.0,251
PRT,Portugal,1976-04-25,1979-07-07,Pintassilgo,1,0,0,40,263,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,200,384,465.0,514
PRT,Portugal,1976-04-25,1979-07-07,Pintassilgo,1,1,1,107,263,PS,Partido Socialista,Socialist Party,4.0492,63,200,384,465.0,725
PRT,Portugal,1976-04-25,1979-07-07,Pintassilgo,1,0,0,73,263,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,200,384,465.0,1273
PRT,Portugal,1976-04-25,1979-07-07,Pintassilgo,1,0,0,1,263,UDP,União Democrática Popular,Popular Democratic Union,1.3,63,200,384,465.0,260
PRT,Portugal,1979-10-05,1980-01-03,Carneiro I,0,1,0,43,250,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,248,549,384.0,251
PRT,Portugal,1979-10-05,1980-01-03,Carneiro I,0,0,0,3,250,MDP,Movimento Democrático Português,Democratic Movement,3.3,63,248,549,384.0,1281
PRT,Portugal,1979-10-05,1980-01-03,Carneiro I,0,0,0,44,250,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,248,549,384.0,514
PRT,Portugal,1979-10-05,1980-01-03,Carneiro I,0,1,0,5,250,PPM,Partido Popular Monárquico,Popular Monarchist Party,7.4,63,248,549,384.0,107
PRT,Portugal,1979-10-05,1980-01-03,Carneiro I,0,0,0,74,250,PS,Partido Socialista,Socialist Party,4.0492,63,248,549,384.0,725
PRT,Portugal,1979-10-05,1980-01-03,Carneiro I,0,1,1,75,250,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,248,549,384.0,1273
PRT,Portugal,1979-10-05,1980-01-03,Carneiro I,0,0,0,5,250,Ref,Reformadores,Reformists,1.3,63,248,549,384.0,1772
PRT,Portugal,1979-10-05,1980-01-03,Carneiro I,0,0,0,1,250,UDP,União Democrática Popular,Popular Democratic Union,1.3,63,248,549,384.0,260
PRT,Portugal,1980-10-05,1980-10-05,Carneiro II,0,0,0,4,250,ASDI,Associação Social Democrata Independente,Independent Social Democrats,3.3,63,281,328,549.0,622
PRT,Portugal,1980-10-05,1980-10-05,Carneiro II,0,1,1,46,250,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,281,328,549.0,251
PRT,Portugal,1980-10-05,1980-10-05,Carneiro II,0,0,0,2,250,MDP,Movimento Democrático Português,Democratic Movement,3.3,63,281,328,549.0,1281
PRT,Portugal,1980-10-05,1980-10-05,Carneiro II,0,0,0,39,250,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,281,328,549.0,514
PRT,Portugal,1980-10-05,1980-10-05,Carneiro II,0,1,0,6,250,PPM,Partido Popular Monárquico,Popular Monarchist Party,7.4,63,281,328,549.0,107
PRT,Portugal,1980-10-05,1980-10-05,Carneiro II,0,0,0,66,250,PS,Partido Socialista,Socialist Party,4.0492,63,281,328,549.0,725
PRT,Portugal,1980-10-05,1980-10-05,Carneiro II,0,1,0,82,250,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,281,328,549.0,1273
PRT,Portugal,1980-10-05,1980-10-05,Carneiro II,0,0,0,1,250,UDP,União Democrática Popular,Popular Democratic Union,1.3,63,281,328,549.0,260
PRT,Portugal,1980-10-05,1980-10-05,Carneiro II,0,0,0,4,250,UEDS,União da Esquerda para a Democracia Socialista,Leftwing Union for the Socialist Democracy,3.3,63,281,328,549.0,565
PRT,Portugal,1980-10-05,1981-01-09,Balsemao I,0,0,0,4,250,ASDI,Associação Social Democrata Independente,Independent Social Democrats,3.3,63,281,396,328.0,622
PRT,Portugal,1980-10-05,1981-01-09,Balsemao I,0,1,0,46,250,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,281,396,328.0,251
PRT,Portugal,1980-10-05,1981-01-09,Balsemao I,0,0,0,2,250,MDP,Movimento Democrático Português,Democratic Movement,3.3,63,281,396,328.0,1281
PRT,Portugal,1980-10-05,1981-01-09,Balsemao I,0,0,0,39,250,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,281,396,328.0,514
PRT,Portugal,1980-10-05,1981-01-09,Balsemao I,0,1,0,6,250,PPM,Partido Popular Monárquico,Popular Monarchist Party,7.4,63,281,396,328.0,107
PRT,Portugal,1980-10-05,1981-01-09,Balsemao I,0,0,0,66,250,PS,Partido Socialista,Socialist Party,4.0492,63,281,396,328.0,725
PRT,Portugal,1980-10-05,1981-01-09,Balsemao I,0,1,1,82,250,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,281,396,328.0,1273
PRT,Portugal,1980-10-05,1981-01-09,Balsemao I,0,0,0,1,250,UDP,União Democrática Popular,Popular Democratic Union,1.3,63,281,396,328.0,260
PRT,Portugal,1980-10-05,1981-01-09,Balsemao I,0,0,0,4,250,UEDS,União da Esquerda para a Democracia Socialista,Leftwing Union for the Socialist Democracy,3.3,63,281,396,328.0,565
PRT,Portugal,1980-10-05,1981-09-04,Balsemao II,0,0,0,4,250,ASDI,Associação Social Democrata Independente,Independent Social Democrats,3.3,63,281,135,396.0,622
PRT,Portugal,1980-10-05,1981-09-04,Balsemao II,0,1,0,46,250,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,281,135,396.0,251
PRT,Portugal,1980-10-05,1981-09-04,Balsemao II,0,0,0,2,250,MDP,Movimento Democrático Português,Democratic Movement,3.3,63,281,135,396.0,1281
PRT,Portugal,1980-10-05,1981-09-04,Balsemao II,0,0,0,39,250,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,281,135,396.0,514
PRT,Portugal,1980-10-05,1981-09-04,Balsemao II,0,1,0,6,250,PPM,Partido Popular Monárquico,Popular Monarchist Party,7.4,63,281,135,396.0,107
PRT,Portugal,1980-10-05,1981-09-04,Balsemao II,0,0,0,66,250,PS,Partido Socialista,Socialist Party,4.0492,63,281,135,396.0,725
PRT,Portugal,1980-10-05,1981-09-04,Balsemao II,0,1,1,82,250,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,281,135,396.0,1273
PRT,Portugal,1980-10-05,1981-09-04,Balsemao II,0,0,0,1,250,UDP,União Democrática Popular,Popular Democratic Union,1.3,63,281,135,396.0,260
PRT,Portugal,1980-10-05,1981-09-04,Balsemao II,0,0,0,4,250,UEDS,União da Esquerda para a Democracia Socialista,Leftwing Union for the Socialist Democracy,3.3,63,281,135,396.0,565
PRT,Portugal,1983-04-25,1983-06-09,Soares III,0,0,0,30,250,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,598,689,135.0,251
PRT,Portugal,1983-04-25,1983-06-09,Soares III,0,0,0,3,250,MDP,Movimento Democrático Português,Democratic Movement,3.3,63,598,689,135.0,1281
PRT,Portugal,1983-04-25,1983-06-09,Soares III,0,0,0,40,250,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,598,689,135.0,514
PRT,Portugal,1983-04-25,1983-06-09,Soares III,0,0,0,1,250,PEV,Partido Ecologista – Os Verdes,Ecology Party -- Greens,1.6579,63,598,689,135.0,1535
PRT,Portugal,1983-04-25,1983-06-09,Soares III,0,1,1,101,250,PS,Partido Socialista,Socialist Party,4.0492,63,598,689,135.0,725
PRT,Portugal,1983-04-25,1983-06-09,Soares III,0,1,0,75,250,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,598,689,135.0,1273
PRT,Portugal,1983-04-25,1985-06-14,Soares IV,1,0,0,30,250,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,598,885,689.0,251
PRT,Portugal,1983-04-25,1985-06-14,Soares IV,1,0,0,3,250,MDP,Movimento Democrático Português,Democratic Movement,3.3,63,598,885,689.0,1281
PRT,Portugal,1983-04-25,1985-06-14,Soares IV,1,0,0,40,250,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,598,885,689.0,514
PRT,Portugal,1983-04-25,1985-06-14,Soares IV,1,0,0,1,250,PEV,Partido Ecologista – Os Verdes,Ecology Party -- Greens,1.6579,63,598,885,689.0,1535
PRT,Portugal,1983-04-25,1985-06-14,Soares IV,1,1,1,101,250,PS,Partido Socialista,Socialist Party,4.0492,63,598,885,689.0,725
PRT,Portugal,1983-04-25,1985-06-14,Soares IV,1,0,0,75,250,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,598,885,689.0,1273
PRT,Portugal,1985-10-06,1985-10-31,Silva I,0,0,0,22,250,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,106,734,885.0,251
PRT,Portugal,1985-10-06,1985-10-31,Silva I,0,0,0,3,250,MDP,Movimento Democrático Português,Democratic Movement,3.3,63,106,734,885.0,1281
PRT,Portugal,1985-10-06,1985-10-31,Silva I,0,0,0,34,250,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,106,734,885.0,514
PRT,Portugal,1985-10-06,1985-10-31,Silva I,0,0,0,1,250,PEV,Partido Ecologista – Os Verdes,Ecology Party -- Greens,1.6579,63,106,734,885.0,1535
PRT,Portugal,1985-10-06,1985-10-31,Silva I,0,0,0,45,250,PRD,Partido Renovador Democrático,Democratic Renewal Party,3.3,63,106,734,885.0,341
PRT,Portugal,1985-10-06,1985-10-31,Silva I,0,0,0,57,250,PS,Partido Socialista,Socialist Party,4.0492,63,106,734,885.0,725
PRT,Portugal,1985-10-06,1985-10-31,Silva I,0,1,1,88,250,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,106,734,885.0,1273
PRT,Portugal,1987-07-19,1987-08-17,Silva II,0,0,0,4,250,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,480,718,734.0,251
PRT,Portugal,1987-07-19,1987-08-17,Silva II,0,0,0,2,250,ID,Intervençao Democrática,Democratic Intervention,3.3,63,480,718,734.0,889
PRT,Portugal,1987-07-19,1987-08-17,Silva II,0,0,0,28,250,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,480,718,734.0,514
PRT,Portugal,1987-07-19,1987-08-17,Silva II,0,0,0,1,250,PEV,Partido Ecologista – Os Verdes,Ecology Party -- Greens,1.6579,63,480,718,734.0,1535
PRT,Portugal,1987-07-19,1987-08-17,Silva II,0,0,0,7,250,PRD,Partido Renovador Democrático,Democratic Renewal Party,3.3,63,480,718,734.0,341
PRT,Portugal,1987-07-19,1987-08-17,Silva II,0,0,0,60,250,PS,Partido Socialista,Socialist Party,4.0492,63,480,718,734.0,725
PRT,Portugal,1987-07-19,1987-08-17,Silva II,0,1,1,148,250,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,480,718,734.0,1273
PRT,Portugal,1991-10-06,1991-10-31,Silva III,0,0,0,5,230,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,90,282,718.0,251
PRT,Portugal,1991-10-06,1991-10-31,Silva III,0,0,0,15,230,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,90,282,718.0,514
PRT,Portugal,1991-10-06,1991-10-31,Silva III,0,0,0,2,230,PEV,Partido Ecologista – Os Verdes,Ecology Party -- Greens,1.6579,63,90,282,718.0,1535
PRT,Portugal,1991-10-06,1991-10-31,Silva III,0,0,0,72,230,PS,Partido Socialista,Socialist Party,4.0492,63,90,282,718.0,725
PRT,Portugal,1991-10-06,1991-10-31,Silva III,0,1,1,135,230,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,90,282,718.0,1273
PRT,Portugal,1991-10-06,1991-10-31,Silva III,0,0,0,1,230,PSN,Partido da Solidariedade Nacional,National Solidarity Party,,63,90,282,718.0,82
PRT,Portugal,1995-10-01,1995-10-28,Guterres I,0,0,0,15,230,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,216,265,282.0,251
PRT,Portugal,1995-10-01,1995-10-28,Guterres I,0,0,0,13,230,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,216,265,282.0,514
PRT,Portugal,1995-10-01,1995-10-28,Guterres I,0,0,0,2,230,PEV,Partido Ecologista – Os Verdes,Ecology Party -- Greens,1.6579,63,216,265,282.0,1535
PRT,Portugal,1995-10-01,1995-10-28,Guterres I,0,1,1,112,230,PS,Partido Socialista,Socialist Party,4.0492,63,216,265,282.0,725
PRT,Portugal,1995-10-01,1995-10-28,Guterres I,0,0,0,88,230,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,216,265,282.0,1273
PRT,Portugal,1999-10-10,1999-10-25,Guterres II,0,0,0,2,230,BE,Bloco de Esquerda,Bloc of the Left,1.6425,63,352,5,265.0,557
PRT,Portugal,1999-10-10,1999-10-25,Guterres II,0,0,0,15,230,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,352,5,265.0,251
PRT,Portugal,1999-10-10,1999-10-25,Guterres II,0,0,0,15,230,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,352,5,265.0,514
PRT,Portugal,1999-10-10,1999-10-25,Guterres II,0,0,0,2,230,PEV,Partido Ecologista – Os Verdes,Ecology Party -- Greens,1.6579,63,352,5,265.0,1535
PRT,Portugal,1999-10-10,1999-10-25,Guterres II,0,1,1,115,230,PS,Partido Socialista,Socialist Party,4.0492,63,352,5,265.0,725
PRT,Portugal,1999-10-10,1999-10-25,Guterres II,0,0,0,81,230,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,352,5,265.0,1273
PRT,Portugal,2002-03-17,2002-04-06,Barroso,0,0,0,3,230,BE,Bloco de Esquerda,Bloc of the Left,1.6425,63,657,381,5.0,557
PRT,Portugal,2002-03-17,2002-04-06,Barroso,0,1,0,14,230,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,657,381,5.0,251
PRT,Portugal,2002-03-17,2002-04-06,Barroso,0,0,0,10,230,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,657,381,5.0,514
PRT,Portugal,2002-03-17,2002-04-06,Barroso,0,0,0,2,230,PEV,Partido Ecologista – Os Verdes,Ecology Party -- Greens,1.6579,63,657,381,5.0,1535
PRT,Portugal,2002-03-17,2002-04-06,Barroso,0,0,0,96,230,PS,Partido Socialista,Socialist Party,4.0492,63,657,381,5.0,725
PRT,Portugal,2002-03-17,2002-04-06,Barroso,0,1,1,105,230,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,657,381,5.0,1273
PRT,Portugal,2002-03-17,2004-07-23,Santana Lopes,0,0,0,3,230,BE,Bloco de Esquerda,Bloc of the Left,1.6425,63,657,755,381.0,557
PRT,Portugal,2002-03-17,2004-07-23,Santana Lopes,0,1,0,14,230,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,657,755,381.0,251
PRT,Portugal,2002-03-17,2004-07-23,Santana Lopes,0,0,0,10,230,PCP,Partido Comunista Português,Portuguese Communist Party,2.1754,63,657,755,381.0,514
PRT,Portugal,2002-03-17,2004-07-23,Santana Lopes,0,0,0,2,230,PEV,Partido Ecologista – Os Verdes,Ecology Party -- Greens,1.6579,63,657,755,381.0,1535
PRT,Portugal,2002-03-17,2004-07-23,Santana Lopes,0,0,0,96,230,PS,Partido Socialista,Socialist Party,4.0492,63,657,755,381.0,725
PRT,Portugal,2002-03-17,2004-07-23,Santana Lopes,0,1,1,105,230,PSD,Partido Social Democrata,Social Democratic Party,6.2949,63,657,755,381.0,1273
PRT,Portugal,2005-02-20,2005-03-12,Socrates I,0,0,0,8,230,BE,Bloco de Esquerda,Bloc of the Left,1.6425,63,210,169,755.0,557
PRT,Portugal,2005-02-20,2005-03-12,Socrates I,0,0,0,12,230,CDS-PP,Centro Democrático e Social – Partido Popular,Democratic and Social Centre -- People's Party,8.0222,63,210,169,755.0,251
